source,description,goal,compute,data_handling,network,security_compliance,management_monitoring,cloud_service_essentials,ambiguity_type,ambuiguity,comments
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,The Bidder & Private Cloud solution OEM has to ensure that necessary approval process is in place to comply with ITIL framework,1,0,0,0,1,0,0,0,0,
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,Bank of India is looking at automating decommissioning process operations for virtual machines and it should be delivered to users via self-service portal without any manual intervention,1,1,0,0,0,1,0,0,0,
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,Bidder has to deliver following use-case while building Private Cloud setup for bank of India in stipulated time frame so that user can request decommissioning of VM via selfservice portal without any manual intervention,1,1,0,0,0,1,0,0,0,
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,"The Bidder & Private Cloud solution OEM has to ensure when VM is decommissioned relevant entries from network layer like IP, Hostname, DNS are deleted from environment and appropriate update is done in CMDB tool as BMC",1,0,0,0,0,1,0,0,0,
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,The Bidder & Private Cloud solution OEM has to ensure an archival period for VMs where the decommissioned VMs can be retrieved in needed without backup software,1,0,0,0,0,0,1,1,1,"""Period"""
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,Bank of India is looking at automating the process of VM induction ie automating the process of VM creation to security scan in staging area and then promoting to production environment,1,0,0,0,1,0,0,0,0,
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,The Bidder & Private Cloud solution OEM has to ensure that entire security process is followed while VM induction,1,0,0,0,1,0,0,1,1,"""Followed"""
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,"Bank of India is looking to create auto scale of VM for critical application like UPI, MB wherein automated infrastructure components should be added basis the resource crunch",1,1,0,0,0,0,0,1,1,"""Resource Crunch"" no specifics on it"
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,Provide Generic Auto Scale service for any deployment based on user discretion,1,1,0,0,0,0,0,0,0,
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,"It should consider LB, rules, custom template, threshold",1,1,0,0,0,0,0,5,1,doubt
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,The Bidder & Private Cloud solution OEM has to ensure there is auto Scale up/down Provisioned VMs based on predefined cloud monitoring solution metrics,1,1,0,0,0,1,0,0,0,point 1
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,Based on pre-defined criteria's will increase/decrease VM CPU/MEM,1,1,0,0,0,0,0,0,0,point 1
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,Based on pre-defined criteria's new VM instance will be created and configured behind LB,1,1,0,0,0,0,0,0,0,point 1
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,"Post spike, VM will be scaled down automatically",1,1,0,0,0,0,0,1,1,"How do we interpret ""Post spike"""
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,Bank of India is looking at a fast and efficient way to deploy database instances on demand,1,0,1,0,0,0,0,1,1,
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,"The Bidder & Private Cloud solution OEM should provide ready / custom workflow solutions to provision Oracle, MY SQL & Microsoft SQL creation with custom machine name prefixed with initial four letters of particular business group",1,0,1,0,0,0,0,0,0,
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,"The Bidder shall be responsible to deliver the database which is properly sized, patched, optimized and free from any bugs and vulnerabilities",1,0,1,0,0,0,0,1,1,"""Properly sized"
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,The Bidder shall be responsible to do regular maintenance of database images to avoid any performance issues,1,0,1,0,0,1,0,1,1,"""Performance"""
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,All activities related to database administration has to be carried to keep image in optimized state,1,0,1,0,0,1,0,1,1,"""Optimized State"""
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,"The service should cover deployments of all version of Oracle (Including Oracle RAC), Microsoft SQL and MYSQL",1,0,1,0,0,0,0,0,0,
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,"All runtime environment software (Java, PHP, Docker, Python) which are required to function database as a service should be preinstalled before delivering to end users",1,1,1,0,0,0,0,0,0,
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,"DBaaS console must have an option to deploy the DB in a Multi cluster Environment (DC-DR, DC-NDR, DR-NDR etc)",1,0,1,0,0,0,0,0,0,
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,Bank of India is looking at providing on demand backup to end-user wherein they can request adhoc backup from self-service portal,1,0,0,0,0,0,1,0,0,
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,The Bidder & Private Cloud solution OEM has to ensure there is smooth integration with provided backup solution and users will be able to request on-demand backup,1,0,0,0,0,0,1,1,1,
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,Bank of India is looking at providing on demand backup restore to end-user wherein they can request adhoc backup from self-service portal,1,0,0,0,0,0,1,0,0,
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,The Bidder & Private Cloud solution OEM has to ensure there is smooth integration with provided backup solution and users will be able to request on-demand backup,1,0,0,0,0,0,1,1,1,"""Smooth"""
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,Bank of India is looking to create firewall as a service for users to consume via selfservice portal,1,0,0,1,0,1,0,0,0,
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,The Bidder & Private Cloud solution OEM needs to ensure the following functionalities for Bank of India and required integration has to be done with existing firewall of Cloud Security solution & external as well,0,0,0,0,0,0,0,5,1,doubt
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,Bank of India is looking to create Load balancer as a service for users to consume via self-service portal,1,1,0,0,0,0,0,0,0,
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,"The Bidder & Private Cloud solution OEM has to ensure the following functionalities for Bank of India and required integration with existing LB ie Netscalar, Array, Radware, F5 & one supplied with Cloud Security layer has to be done in stipulated time Bank of India is looking to leverage the existing VAPT tool (Nessus from Tenable) to automate the VAPT process on day zero",0,0,0,0,0,0,0,0,0,
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,The Bidder & Private Cloud solution OEM to provide capability to integrate with any 3rd party VAPT tools like Nessus,1,0,0,0,0,1,0,0,0,
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,The integration should allow VAPT scan trigger on Virtual machines on Day 0,0,0,0,0,0,0,0,0,0,
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,Create reports for SCAN and share with admin team over email,1,0,0,0,0,1,0,0,0,
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,Bank of India is looking to automate the process of DNS registration of the machines during provisioning process,1,0,0,1,0,0,0,0,0,
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,Bidder & Private Cloud solution OEM has to provide the capability to integrate with the Banks DNS to create forward and reverse Records during the provisioning process,1,0,0,1,0,0,0,0,0,
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,The Records should also be automatically cleared when the VM is decommissioned,0,0,0,0,0,0,0,0,0,
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,Bank of India is looking at a solution to host containers on the new platform; The platform provided should be able to manage the entire lifecycle of the containers,1,1,0,0,0,0,0,0,0,
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,Bank of India will be hosting their upcoming Digital application on container platform and requires entire lifecycle to be managed by proposed platform,1,1,0,0,0,0,0,0,0,
https://bankofindia.co.in/documents/20121/1381672/Private+Cloud+Setup+RFP+to+be+published+on+Website2022-10-16+035700354.pdf/ac4164e1-225b-d471-f6d1-07031fc0ae3a?t=1670247713055&download=true,The Bidder & Private Cloud solution OEM has to provide the functionality for enterprise grade Kubernetes feature as per technical specifications of RFP,1,1,0,0,0,0,0,0,0,"""Enterprise level"""
